"Var1","Freq","HKLK_dyad_ID","HKLK_no_dual_events","JID1","JID2","HK_knowledge","LK_knowledge","HKLK_knowledge_comb","HKLK_no_dual_events_mean","edge_weight_post","edge_weight_pre","edge_new","HKLK_knowledge_comb4","HKLK_no_dual_events_mean_z","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","dyad_ID","phase","dyad_ID_phase","edge_cooccurrence","edge_binary","JID1_phase","JID2_phase","ID1_events","ID2_events","ID1_events_z","ID2_events_z"
"J1529 J1057",10,"J1529 J1057",10,"J1057","J1529","knowledge","naive","knowledge naive",10,NA,NA,0,"knowledge",0.553204286881962,1.75,0.146338535820562,"J1057_J1529","postknowledge","J1057_J1529_postknowledge",0,0,"J1057_postknowledge","J1529_postknowledge",98,95,3.85852670264387,5.2115253746278
"J1057 J1623",4,"J1057 J1623",4,"J1057","J1623","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J1623","postknowledge","J1057_J1623_postknowledge",2,1,"J1057_postknowledge","J1623_postknowledge",98,10,3.85852670264387,0.144692878395492
"J1902 J1057",4,"J1902 J1057",4,"J1057","J1902","naive","naive","naive naive",4,0.00617283950617284,NA,1,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J1902","postknowledge","J1057_J1902_postknowledge",1,1,"J1057_postknowledge","J1902_postknowledge",98,48,3.85852670264387,2.4098650531817
"J2039 J1057",2,"J2039 J1057",2,"J1057","J2039","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J2039","postknowledge","J1057_J2039_postknowledge",0,0,"J1057_postknowledge","J2039_postknowledge",98,6,3.85852670264387,-0.0937462978977931
"J2128 J1057",22,"J2128 J1057",22,"J1057","J2128","knowledge","naive","knowledge naive",22,0.0165289256198347,NA,1,"knowledge",1.95493034524336,13.75,1.14980278144727,"J1057_J2128","postknowledge","J1057_J2128_postknowledge",0,0,"J1057_postknowledge","J2128_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J1057 J2168",4,"J1057 J2168",4,"J1057","J2168","naive","naive","naive naive",4,0.00636942675159236,NA,1,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J2168","postknowledge","J1057_J2168_postknowledge",1,1,"J1057_postknowledge","J2168_postknowledge",98,49,3.85852670264387,2.46947484725502
"J2196 J1057",3,"J2196 J1057",3,"J1057","J2196","naive","naive","naive naive",3,0.0118343195266272,NA,1,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J1057_J2196","postknowledge","J1057_J2196_postknowledge",8,1,"J1057_postknowledge","J2196_postknowledge",98,58,3.85852670264387,3.00596299391492
"J2488 J1057",1,"J2488 J1057",1,"J1057","J2488","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1057_J2488","postknowledge","J1057_J2488_postknowledge",0,0,"J1057_postknowledge","J2488_postknowledge",98,6,3.85852670264387,-0.0937462978977931
"J1057 J2941",1,"J1057 J2941",1,"J1057","J2941","naive","naive","naive naive",4,0.00719424460431655,NA,1,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J2941","postknowledge","J1057_J2941_postknowledge",0,0,"J1057_postknowledge","J2941_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J2961 J1057",8,"J2961 J1057",8,"J1057","J2961","naive","naive","naive naive",8,0.0138888888888889,NA,1,"naive",0.319583277155063,4.67775041050903,0.956196999840914,"J1057_J2961","postknowledge","J1057_J2961_postknowledge",0,0,"J1057_postknowledge","J2961_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J1057 J3702",2,"J1057 J3702",2,"J1057","J3702","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J3702","postknowledge","J1057_J3702_postknowledge",0,0,"J1057_postknowledge","J3702_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J3753 J1057",4,"J3753 J1057",4,"J1057","J3753","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J3753","postknowledge","J1057_J3753_postknowledge",0,0,"J1057_postknowledge","J3753_postknowledge",98,17,3.85852670264387,0.561961436908741
"J3987 J1057",1,"J3987 J1057",1,"J1057","J3987","knowledge","naive","knowledge naive",1,0.00925925925925926,NA,1,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1057_J3987","postknowledge","J1057_J3987_postknowledge",4,1,"J1057_postknowledge","J3987_postknowledge",98,11,3.85852670264387,0.204302672468813
"J1057 J4044",2,"J1057 J4044",2,"J1057","J4044","naive","naive","naive naive",3.5,0.0180995475113122,NA,1,"naive",-0.20606399473046,0.177750410509031,0.0363346468566139,"J1057_J4044","postknowledge","J1057_J4044_postknowledge",0,0,"J1057_postknowledge","J4044_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J4104 J1057",7,"J4104 J1057",7,"J1057","J4104","naive","naive","naive naive",7,0.00925925925925926,NA,1,"naive",0.202772772291614,3.67775041050903,0.75178314362218,"J1057_J4104","postknowledge","J1057_J4104_postknowledge",0,0,"J1057_postknowledge","J4104_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J4151 J1057",4,"J4151 J1057",4,"J1057","J4151","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J4151","postknowledge","J1057_J4151_postknowledge",0,0,"J1057_postknowledge","J4151_postknowledge",98,26,3.85852670264387,1.09844958356863
"J4304 J1057",31,"J4304 J1057",31,"J1057","J4304","knowledge","naive","knowledge naive",31,NA,NA,0,"knowledge",3.0062248890144,22.75,1.9024009656673,"J1057_J4304","postknowledge","J1057_J4304_postknowledge",0,0,"J1057_postknowledge","J4304_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J4521 J1057",3,"J4521 J1057",3,"J1057","J4521","knowledge","naive","knowledge naive",3,NA,NA,0,"knowledge",-0.264469247162184,-5.25,-0.439015607461686,"J1057_J4521","postknowledge","J1057_J4521_postknowledge",2,1,"J1057_postknowledge","J4521_postknowledge",98,60,3.85852670264387,3.12518258206156
"J4715 J1057",2,"J4715 J1057",2,"J1057","J4715","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J4715","postknowledge","J1057_J4715_postknowledge",0,0,"J1057_postknowledge","J4715_postknowledge",98,3,3.85852670264387,-0.272575680117757
"J1057 J4954",1,"J1057 J4954",1,"J1057","J4954","naive","naive","naive naive",4,0.016304347826087,NA,1,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1057_J4954","postknowledge","J1057_J4954_postknowledge",16,1,"J1057_postknowledge","J4954_postknowledge",98,76,3.85852670264387,4.0789392872347
"J505 J1057",10,"J505 J1057",10,"J1057","J505","naive","naive","naive naive",10,NA,NA,0,"naive",0.553204286881962,6.67775041050903,1.36502471227838,"J1057_J505","postknowledge","J1057_J505_postknowledge",0,0,"J1057_postknowledge","J505_postknowledge",98,22,3.85852670264387,0.860010407275348
"J1057 J5087",2,"J1057 J5087",2,"J1057","J5087","naive","naive","naive naive",8,NA,NA,0,"naive",0.319583277155063,4.67775041050903,0.956196999840914,"J1057_J5087","postknowledge","J1057_J5087_postknowledge",0,0,"J1057_postknowledge","J5087_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J5089 J1057",5,"J5089 J1057",5,"J1057","J5089","knowledge","naive","knowledge naive",5,0.00671140939597315,NA,1,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J1057_J5089","postknowledge","J1057_J5089_postknowledge",0,0,"J1057_postknowledge","J5089_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J5121 J1057",2,"J5121 J1057",2,"J1057","J5121","knowledge","naive","knowledge naive",2,0.00854700854700855,NA,1,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1057_J5121","postknowledge","J1057_J5121_postknowledge",1,1,"J1057_postknowledge","J5121_postknowledge",98,25,3.85852670264387,1.03883978949531
"J5477 J1057",1,"J5477 J1057",1,"J1057","J5477","naive","naive","naive naive",1,0.0223880597014925,NA,1,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1057_J5477","postknowledge","J1057_J5477_postknowledge",5,1,"J1057_postknowledge","J5477_postknowledge",98,36,3.85852670264387,1.69454752430185
"J5695 J1057",1,"J5695 J1057",1,"J1057","J5695","knowledge","naive","knowledge naive",1,0.0078740157480315,NA,1,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1057_J5695","postknowledge","J1057_J5695_postknowledge",0,0,"J1057_postknowledge","J5695_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J5740 J1057",1,"J5740 J1057",1,"J1057","J5740","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1057_J5740","postknowledge","J1057_J5740_postknowledge",0,0,"J1057_postknowledge","J5740_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J595 J1057",2,"J595 J1057",2,"J1057","J595","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J595","postknowledge","J1057_J595_postknowledge",0,0,"J1057_postknowledge","J595_postknowledge",98,1,3.85852670264387,-0.3917952682644
"J6042 J1057",2,"J6042 J1057",2,"J1057","J6042","naive","naive","naive naive",2,0.00970873786407767,NA,1,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J6042","postknowledge","J1057_J6042_postknowledge",0,0,"J1057_postknowledge","J6042_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J1057 J6043",2,"J1057 J6043",2,"J1057","J6043","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1057_J6043","postknowledge","J1057_J6043_postknowledge",0,0,"J1057_postknowledge","J6043_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J664 J1057",8,"J664 J1057",8,"J1057","J664","knowledge","naive","knowledge naive",8,0.025,NA,1,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J1057_J664","postknowledge","J1057_J664_postknowledge",0,0,"J1057_postknowledge","J664_postknowledge",98,0,3.85852670264387,-0.451405062337721
"J1093 J1096",9,"J1093 J1096",9,"J1093","J1096","naive","naive","naive naive",9,NA,NA,0,"naive",0.436393782018513,5.67775041050903,1.16061085605965,"J1093_J1096","postknowledge","J1093_J1096_postknowledge",0,0,"J1093_postknowledge","J1096_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J1154",4,"J1093 J1154",4,"J1093","J1154","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1093_J1154","postknowledge","J1093_J1154_postknowledge",0,0,"J1093_postknowledge","J1154_postknowledge",7,4,-0.188097942363753,-0.212965886044436
"J1222 J1093",2,"J1222 J1093",2,"J1093","J1222","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1093_J1222","postknowledge","J1093_J1222_postknowledge",0,0,"J1093_postknowledge","J1222_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1317 J1093",1,"J1317 J1093",1,"J1093","J1317","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1093_J1317","postknowledge","J1093_J1317_postknowledge",0,0,"J1093_postknowledge","J1317_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J1351",1,"J1093 J1351",1,"J1093","J1351","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1093_J1351","postknowledge","J1093_J1351_postknowledge",0,0,"J1093_postknowledge","J1351_postknowledge",7,24,-0.188097942363753,0.979229995421991
"J1093 J1392",14,"J1093 J1392",14,"J1093","J1392","naive","naive","naive naive",11,NA,NA,0,"naive",0.670014791745412,7.67775041050903,1.56943856849711,"J1093_J1392","postknowledge","J1093_J1392_postknowledge",0,0,"J1093_postknowledge","J1392_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J1463",30,"J1093 J1463",30,"J1093","J1463","naive","naive","naive naive",30,NA,NA,0,"naive",2.88941438415095,26.677750410509,5.45330183665305,"J1093_J1463","postknowledge","J1093_J1463_postknowledge",0,0,"J1093_postknowledge","J1463_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1627 J1093",20,"J1627 J1093",20,"J1093","J1627","knowledge","naive","knowledge naive",20,NA,NA,0,"knowledge",1.72130933551646,11.75,0.982558740509487,"J1093_J1627","postknowledge","J1093_J1627_postknowledge",0,0,"J1093_postknowledge","J1627_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J1916",140,"J1093 J1916",140,"J1093","J1916","naive","naive","naive naive",101,NA,NA,0,"naive",11.1829602294559,97.677750410509,19.9666856281831,"J1093_J1916","postknowledge","J1093_J1916_postknowledge",0,0,"J1093_postknowledge","J1916_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J1973",38,"J1093 J1973",38,"J1093","J1973","naive","naive","naive naive",24,NA,NA,0,"naive",2.18855135497026,20.677750410509,4.22681869934065,"J1093_J1973","postknowledge","J1093_J1973_postknowledge",0,0,"J1093_postknowledge","J1973_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J2039",7,"J1093 J2039",7,"J1093","J2039","naive","naive","naive naive",5.5,NA,NA,0,"naive",0.0275570149964394,2.17775041050903,0.445162359294081,"J1093_J2039","postknowledge","J1093_J2039_postknowledge",0,0,"J1093_postknowledge","J2039_postknowledge",7,6,-0.188097942363753,-0.0937462978977931
"J1093 J2149",3,"J1093 J2149",3,"J1093","J2149","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J1093_J2149","postknowledge","J1093_J2149_postknowledge",0,0,"J1093_postknowledge","J2149_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J2168",26,"J1093 J2168",26,"J1093","J2168","naive","naive","naive naive",26,0.0158730158730159,NA,1,"naive",2.42217236469716,22.677750410509,4.63564641177811,"J1093_J2168","postknowledge","J1093_J2168_postknowledge",1,1,"J1093_postknowledge","J2168_postknowledge",7,49,-0.188097942363753,2.46947484725502
"J1093 J2375",7,"J1093 J2375",7,"J1093","J2375","naive","naive","naive naive",7,NA,NA,0,"naive",0.202772772291614,3.67775041050903,0.75178314362218,"J1093_J2375","postknowledge","J1093_J2375_postknowledge",0,0,"J1093_postknowledge","J2375_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J2377",6,"J1093 J2377",6,"J1093","J2377","naive","naive","naive naive",6,NA,NA,0,"naive",0.0859622674281642,2.67775041050903,0.547369287403447,"J1093_J2377","postknowledge","J1093_J2377_postknowledge",0,0,"J1093_postknowledge","J2377_postknowledge",7,1,-0.188097942363753,-0.3917952682644
"J1093 J2395",3,"J1093 J2395",3,"J1093","J2395","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J1093_J2395","postknowledge","J1093_J2395_postknowledge",0,0,"J1093_postknowledge","J2395_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J2621",18,"J1093 J2621",18,"J1093","J2621","naive","naive","naive naive",11.5,NA,NA,0,"naive",0.728420044177137,8.17775041050903,1.67164549660648,"J1093_J2621","postknowledge","J1093_J2621_postknowledge",0,0,"J1093_postknowledge","J2621_postknowledge",7,1,-0.188097942363753,-0.3917952682644
"J1093 J2661",10,"J1093 J2661",10,"J1093","J2661","naive","naive","naive naive",10,NA,NA,0,"naive",0.553204286881962,6.67775041050903,1.36502471227838,"J1093_J2661","postknowledge","J1093_J2661_postknowledge",0,0,"J1093_postknowledge","J2661_postknowledge",7,3,-0.188097942363753,-0.272575680117757
"J1093 J2701",6,"J1093 J2701",6,"J1093","J2701","naive","naive","naive naive",6,NA,NA,0,"naive",0.0859622674281642,2.67775041050903,0.547369287403447,"J1093_J2701","postknowledge","J1093_J2701_postknowledge",0,0,"J1093_postknowledge","J2701_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J2969",1,"J1093 J2969",1,"J1093","J2969","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1093_J2969","postknowledge","J1093_J2969_postknowledge",0,0,"J1093_postknowledge","J2969_postknowledge",7,8,-0.188097942363753,0.0254732902488495
"J2986 J1093",2,"J2986 J1093",2,"J1093","J2986","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1093_J2986","postknowledge","J1093_J2986_postknowledge",0,0,"J1093_postknowledge","J2986_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J3148",13,"J1093 J3148",13,"J1093","J3148","naive","naive","naive naive",8.5,NA,NA,0,"naive",0.377988529586788,5.17775041050903,1.05840392795028,"J1093_J3148","postknowledge","J1093_J3148_postknowledge",0,0,"J1093_postknowledge","J3148_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J3305",2,"J1093 J3305",2,"J1093","J3305","naive","naive","naive naive",5,NA,NA,0,"naive",-0.0308482374352854,1.67775041050903,0.342955431184714,"J1093_J3305","postknowledge","J1093_J3305_postknowledge",0,0,"J1093_postknowledge","J3305_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J3508",3,"J1093 J3508",3,"J1093","J3508","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1093_J3508","postknowledge","J1093_J3508_postknowledge",2,1,"J1093_postknowledge","J3508_postknowledge",7,17,-0.188097942363753,0.561961436908741
"J1093 J3631",2,"J1093 J3631",2,"J1093","J3631","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1093_J3631","postknowledge","J1093_J3631_postknowledge",0,0,"J1093_postknowledge","J3631_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J3714",2,"J1093 J3714",2,"J1093","J3714","naive","naive","naive naive",2,0.0344827586206897,NA,1,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1093_J3714","postknowledge","J1093_J3714_postknowledge",1,1,"J1093_postknowledge","J3714_postknowledge",7,19,-0.188097942363753,0.681181025055384
"J1093 J3715",1,"J1093 J3715",1,"J1093","J3715","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1093_J3715","postknowledge","J1093_J3715_postknowledge",0,0,"J1093_postknowledge","J3715_postknowledge",7,40,-0.188097942363753,1.93298670059513
"J1093 J3716",3,"J1093 J3716",3,"J1093","J3716","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J1093_J3716","postknowledge","J1093_J3716_postknowledge",0,0,"J1093_postknowledge","J3716_postknowledge",7,6,-0.188097942363753,-0.0937462978977931
"J1093 J3745",3,"J1093 J3745",3,"J1093","J3745","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J1093_J3745","postknowledge","J1093_J3745_postknowledge",0,0,"J1093_postknowledge","J3745_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J3769 J1093",16,"J3769 J1093",16,"J1093","J3769","knowledge","naive","knowledge naive",16,NA,NA,0,"knowledge",1.25406731606266,7.75,0.648070658633917,"J1093_J3769","postknowledge","J1093_J3769_postknowledge",0,0,"J1093_postknowledge","J3769_postknowledge",7,0,-0.188097942363753,-0.451405062337721
"J1093 J3884",9,"J1093 J3884",9,"J1093","J3884","naive","naive","naive naive",6.5,NA,NA,0,"naive",0.144367519859889,3.17775041050903,0.649576215512814,"J1093_J3884","postknowledge","J1093_J3884_postknowledge",0,0,"J1093_postknowledge","J3884_postknowledge",7,3,-0.188097942363753,-0.272575680117757
